,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
9343,PAST SALE,June-8-2018,Condo/Co-op,2250 Monroe St #258,SANTA CLARA,CA,95050,670000.0,1.0,1.0,SANTA CLARA,716.0,614.0,1987.0,1072.0,936.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-258/home/1513198,MLSListings,ML81702692,N,Y,37.3619328,-121.96453000000001
9344,PAST SALE,September-7-2016,Condo/Co-op,1777 Lafayette St #205,SANTA CLARA,CA,95050,615000.0,1.0,1.0,SANTA CLARA,1130.0,1341.0,2000.0,1711.0,544.0,480.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1777-Lafayette-St-95050/unit-205/home/1670719,MLSListings,ML81597636,N,Y,37.3570981,-121.9463334
9345,PAST SALE,July-18-2019,Condo/Co-op,1777 Lafayette St #210,SANTA CLARA,CA,95050,730000.0,1.0,1.0,SANTA CLARA,930.0,35103.0,2000.0,667.0,785.0,549.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1777-Lafayette-St-95050/unit-210/home/740620,MLSListings,ML81754211,N,Y,37.3570981,-121.9463334
9346,PAST SALE,February-20-2018,Condo/Co-op,1777 Lafayette St #212,SANTA CLARA,CA,95050,718888.0,1.0,1.0,SANTA CLARA,980.0,35103.0,2000.0,1180.0,734.0,533.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1777-Lafayette-St-95050/unit-212/home/1054427,MLSListings,ML81688985,N,Y,37.3570981,-121.9463334
9347,PAST SALE,November-27-2018,Townhouse,1963 Hillebrant Pl,SANTA CLARA,CA,95050,1260000.0,3.0,3.5,SANTA CLARA,1637.0,1525.0,2011.0,900.0,770.0,243.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1963-Hillebrant-Pl-95050/home/28895536,MLSListings,ML81727727,N,Y,37.35403,-121.95903100000001
9348,PAST SALE,March-28-2018,Townhouse,1908 Hillebrant Pl,SANTA CLARA,CA,95050,1060000.0,2.0,2.5,SANTA CLARA,1410.0,724.0,2009.0,1144.0,752.0,243.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1908-Hillebrant-Pl-95050/home/28889788,MLSListings,ML81695119,N,Y,37.35331,-121.958767
9349,PAST SALE,January-10-2018,Condo/Co-op,1881 Hillebrant Pl,SANTA CLARA,CA,95050,1360000.0,3.0,3.5,SANTA CLARA,1560.0,730.0,2010.0,1221.0,872.0,229.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1881-Hillebrant-Pl-95050/home/28895543,MLSListings,ML81685803,N,Y,37.354163,-121.95856699999999
9350,PAST SALE,September-14-2016,Condo/Co-op,2250 Monroe St #391,SANTA CLARA,CA,95050,585000.0,2.0,2.0,SANTA CLARA,946.0,945.0,1987.0,1704.0,618.0,360.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-391/home/1452808,MLSListings,ML81591751,N,Y,37.3619328,-121.96453000000001
9351,PAST SALE,October-30-2020,Condo/Co-op,1777 Lafayette St #107,SANTA CLARA,CA,95050,838800.0,2.0,1.0,SANTA CLARA,1560.0,,2000.0,197.0,538.0,630.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1777-Lafayette-St-95050/unit-107/home/1845924,MLSListings,ML81808785,N,Y,37.3570981,-121.9463334
9352,PAST SALE,February-20-2018,Condo/Co-op,1777 Lafayette St #111,SANTA CLARA,CA,95050,832000.0,2.0,1.0,SANTA CLARA,1560.0,,2000.0,1180.0,533.0,540.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1777-Lafayette-St-95050/unit-111/home/845628,MLSListings,ML81689124,N,Y,37.3571456,-121.94627309999998
9353,PAST SALE,December-12-2018,Townhouse,1855 Hillebrant Pl,SANTA CLARA,CA,95050,1288000.0,3.0,3.5,SANTA CLARA,1637.0,1525.0,2011.0,885.0,787.0,243.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1855-Hillebrant-Pl-95050/home/28895684,MLSListings,ML81729642,N,Y,37.354007,-121.95816
9354,PAST SALE,June-6-2017,Townhouse,1831 Hillebrant Pl,Santa Clara,CA,95050,1220000.0,3.0,3.5,Santa Clara,1560.0,1525.0,2011.0,1439.0,782.0,229.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1831-Hillebrant-Pl-95050/home/28895682,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40777944,N,Y,37.353598,-121.95815
9355,PAST SALE,September-15-2020,Townhouse,1952 Hillebrant Pl,SANTA CLARA,CA,95050,1125000.0,3.0,2.5,SANTA CLARA,1458.0,730.0,2010.0,242.0,772.0,304.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1952-Hillebrant-Pl-95050/home/28895700,MLSListings,ML81806234,N,Y,37.353373,-121.959272
9356,PAST SALE,August-12-2019,Townhouse,1938 Hillebrant Pl,SANTA CLARA,CA,95050,1290000.0,3.0,3.5,SANTA CLARA,1637.0,724.0,2012.0,642.0,788.0,284.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1938-Hillebrant-Pl-95050/home/28895708,MLSListings,ML81759743,N,Y,37.353747,-121.958947
9357,PAST SALE,May-23-2019,Townhouse,1940 Hillebrant Pl,SANTA CLARA,CA,95050,1270000.0,3.0,3.5,SANTA CLARA,1560.0,730.0,2010.0,723.0,814.0,284.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1940-Hillebrant-Pl-95050/home/28895709,MLSListings,ML81746417,N,Y,37.353746,-121.95902
9358,PAST SALE,April-29-2019,Townhouse,1766 Hillebrant Pl,SANTA CLARA,CA,95050,1265000.0,3.0,3.5,SANTA CLARA,1560.0,730.0,2010.0,747.0,811.0,284.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1766-Hillebrant-Pl-95050/home/28889802,MLSListings,ML81744195,N,Y,37.3530609,-121.957792
9359,PAST SALE,November-1-2019,Townhouse,1762 Hillebrant Pl,SANTA CLARA,CA,95050,1270000.0,3.0,3.5,SANTA CLARA,1560.0,1525.0,2010.0,561.0,814.0,284.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1762-Hillebrant-Pl-95050/home/28889803,MLSListings,ML81766945,N,Y,37.3532024,-121.9575983
9360,PAST SALE,September-8-2017,Single Family Residential,541 Hilmar St,SANTA CLARA,CA,95050,1190000.0,3.0,2.0,SANTA CLARA,1475.0,4500.0,1940.0,1345.0,807.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/541-Hilmar-St-95050/home/608954,MLSListings,ML81669211,N,Y,37.3442344,-121.9339561
9361,PAST SALE,June-27-2018,Single Family Residential,580 Camino Dr,SANTA CLARA,CA,95050,1280000.0,3.0,2.5,SANTA CLARA,1348.0,4427.0,1960.0,1053.0,950.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/580-Camino-Dr-95050/home/1229595,MLSListings,ML81701725,N,Y,37.3437977,-121.93453390000002
9362,PAST SALE,October-9-2020,Single Family Residential,600 Mission St,Santa Clara,CA,95050,1395000.0,3.0,2.5,Santa Clara,1607.0,6000.0,1977.0,218.0,868.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/600-Mission-St-95050/home/709817,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40915728,N,Y,37.3437075,-121.93533390000002
9363,PAST SALE,March-29-2019,Single Family Residential,580 Mission St,SANTA CLARA,CA,95050,1100000.0,3.0,1.5,SANTA CLARA,1180.0,4500.0,1944.0,778.0,932.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/580-Mission-St-95050/home/1789798,MLSListings,ML81739665,N,Y,37.3440348,-121.935245
9364,PAST SALE,November-12-2019,Single Family Residential,2069 Monroe St,SANTA CLARA,CA,95050,775000.0,3.0,1.0,SANTA CLARA,985.0,5000.0,1954.0,550.0,787.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2069-Monroe-St-95050/home/1484866,MLSListings,ML81773331,N,Y,37.359280600000005,-121.953999
9365,PAST SALE,April-26-2018,Multi-Family (2-4 Unit),1081 Portola Ave,SANTA CLARA,CA,95050,1495000.0,3.0,,SANTA CLARA,1216.0,3761.0,1928.0,1115.0,1229.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1081-Portola-Ave-95050/home/681639,MLSListings,ML81692352,N,Y,37.3454665,-121.93170049999999
9366,PAST SALE,April-16-2018,Single Family Residential,547 Chapman Ct,SANTA CLARA,CA,95050,1355000.0,3.0,2.0,SANTA CLARA,1394.0,4249.0,1925.0,1125.0,972.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/547-Chapman-Ct-95050/home/1737475,MLSListings,ML81695343,N,Y,37.3439597,-121.933245
9367,PAST SALE,September-25-2019,Single Family Residential,1905 Morse St,SANTA CLARA,CA,95050,900000.0,2.0,1.0,SANTA CLARA,872.0,6020.0,1941.0,598.0,1032.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1905-Morse-St-95050/home/680912,MLSListings,ML81767542,N,Y,37.342743299999995,-121.9326672
9368,PAST SALE,April-13-2017,Single Family Residential,1363 Idaho St,SANTA CLARA,CA,95050,868000.0,2.0,1.0,SANTA CLARA,1024.0,5355.0,1931.0,1493.0,848.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1363-Idaho-St-95050/home/680926,MLSListings,ML81641362,N,Y,37.3417739,-121.9322672
9369,PAST SALE,October-2-2020,Single Family Residential,2306 Park Ave,SANTA CLARA,CA,95050,1020000.0,3.0,2.5,SANTA CLARA,1622.0,2755.0,1976.0,225.0,629.0,350.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2306-Park-Ave-95050/home/1199353,MLSListings,ML81802594,N,Y,37.3423919,-121.933577
9370,PAST SALE,February-12-2020,Single Family Residential,2324 Park Ave,SANTA CLARA,CA,95050,1190000.0,3.0,2.5,SANTA CLARA,1622.0,2757.0,1976.0,458.0,734.0,350.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2324-Park-Ave-95050/home/1685261,MLSListings,ML81777925,N,Y,37.342343299999996,-121.93262279999999
9371,PAST SALE,January-10-2019,Single Family Residential,564 Chapman Ct,SANTA CLARA,CA,95050,1150000.0,3.0,2.0,SANTA CLARA,1170.0,2695.0,1925.0,856.0,983.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/564-Chapman-Ct-95050/home/1559807,MLSListings,ML81732319,N,Y,37.343551399999996,-121.9329783
9372,PAST SALE,May-19-2016,Single Family Residential,1540 Homestead Rd,SANTA CLARA,CA,95050,1290000.0,4.0,2.0,SANTA CLARA,2016.0,7548.0,1907.0,1822.0,640.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1540-Homestead-Rd-95050/home/799600,MLSListings,ML81580319,N,Y,37.3463664,-121.9503551
9373,PAST SALE,February-12-2020,Condo/Co-op,2014 Acacia Ct,SANTA CLARA,CA,95050,918000.0,2.0,1.5,SANTA CLARA,1256.0,1742.0,1984.0,458.0,731.0,432.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2014-Acacia-Ct-95050/home/680736,MLSListings,ML81777946,N,Y,37.359285,-121.96108100000001
9374,PAST SALE,May-2-2019,Single Family Residential,1764 Graham Ln,SANTA CLARA,CA,95050,1040000.0,3.0,1.0,SANTA CLARA,1021.0,7532.0,1950.0,744.0,1019.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1764-Graham-Ln-95050/home/811256,MLSListings,ML81740098,N,Y,37.355479200000005,-121.968129
9375,PAST SALE,August-26-2016,Single Family Residential,1726 Fremont St,SANTA CLARA,CA,95050,799000.0,2.0,1.0,SANTA CLARA,994.0,6551.0,1924.0,1723.0,804.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1726-Fremont-St-95050/home/1367791,MLSListings,ML81577105,N,Y,37.3484499,-121.95404340000002
9376,PAST SALE,February-6-2018,Single Family Residential,1975 Los Padres Blvd,SANTA CLARA,CA,95050,1400000.0,3.0,2.0,SANTA CLARA,1181.0,7309.0,1954.0,1194.0,1185.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1975-Los-Padres-Blvd-95050/home/1856168,MLSListings,ML81687919,N,Y,37.3586362,-121.9647522
9377,PAST SALE,March-15-2019,Condo/Co-op,2201 The Alameda #16,SANTA CLARA,CA,95050,675000.0,2.0,1.75,SANTA CLARA,1555.0,1500.0,1981.0,792.0,434.0,460.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-The-Alameda-95050/unit-16/home/1528719,MLSListings,ML81737659,N,Y,37.3440339,-121.93191399999999
9378,PAST SALE,August-27-2020,Condo/Co-op,2201 The Alameda #20,SANTA CLARA,CA,95050,715000.0,2.0,1.5,SANTA CLARA,1252.0,,1981.0,261.0,571.0,479.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-The-Alameda-95050/unit-20/home/682906,MLSListings,ML81784789,N,Y,37.3439434,-121.9321116
9379,PAST SALE,March-6-2018,Single Family Residential,741 Enright Ave,SANTA CLARA,CA,95050,1200000.0,2.0,1.0,SANTA CLARA,836.0,5721.0,1950.0,1166.0,1435.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/741-Enright-Ave-95050/home/1751630,MLSListings,ML81695120,N,Y,37.3420166,-121.95982009999999
9380,PAST SALE,March-19-2021,Single Family Residential,2314 Park Ave,SANTA CLARA,CA,95050,1135000.0,3.0,2.5,SANTA CLARA,1622.0,4305.0,1976.0,57.0,700.0,350.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2314-Park-Ave-95050/home/1247943,MLSListings,ML81827735,N,Y,37.342242299999995,-121.93333390000002
9381,PAST SALE,June-21-2019,Single Family Residential,658 Armanini Ave,SANTA CLARA,CA,95050,1400000.0,3.0,2.5,SANTA CLARA,1686.0,5945.0,1950.0,694.0,830.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/658-Armanini-Ave-95050/home/1437311,MLSListings,ML81753447,N,Y,37.3391368,-121.9617752
9382,PAST SALE,April-7-2021,Townhouse,2476 Michele Jean Way,SANTA CLARA,CA,95050,1130000.0,2.0,2.5,SANTA CLARA,1459.0,1510.0,1984.0,38.0,775.0,599.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2476-Michele-Jean-Way-95050/home/743420,MLSListings,ML81832272,N,Y,37.3345704,-121.9666033
9383,PAST SALE,March-30-2017,Single Family Residential,2001 Stanley Ave,SANTA CLARA,CA,95050,1020888.0,3.0,1.5,SANTA CLARA,1448.0,9600.0,1958.0,1507.0,705.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2001-Stanley-Ave-95050/home/1603507,MLSListings,ML81640714,N,Y,37.3393096,-121.95533209999999
9384,PAST SALE,March-24-2021,Single Family Residential,1963 Harrison St,SANTA CLARA,CA,95050,1980000.0,4.0,3.0,SANTA CLARA,1686.0,5565.0,1948.0,52.0,1174.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1963-Harrison-St-95050/home/1082239,MLSListings,ML81830527,N,Y,37.3494311,-121.9583982
9385,PAST SALE,December-13-2019,Townhouse,1690 Civic Center Dr #102,SANTA CLARA,CA,95050,861000.0,2.0,2.5,SANTA CLARA,1059.0,319.0,1997.0,519.0,813.0,351.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1690-Civic-Center-Dr-95050/unit-102/home/680148,MLSListings,ML81769594,N,Y,37.3546691,-121.95749840000002
9386,PAST SALE,October-18-2019,Single Family Residential,861 Harrison St,SANTA CLARA,CA,95050,900000.0,3.0,1.0,SANTA CLARA,1053.0,5869.0,1906.0,575.0,855.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/861-Harrison-St-95050/home/1329432,MLSListings,ML81758085,N,Y,37.353493900000004,-121.9442669
9387,PAST SALE,January-5-2017,Single Family Residential,351 Kohner Ct,SANTA CLARA,CA,95050,1298000.0,5.0,2.0,SANTA CLARA,1959.0,9879.0,1952.0,1591.0,663.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/351-Kohner-Ct-95050/home/752617,MLSListings,ML81630078,N,Y,37.3342964,-121.95488770000001
9388,PAST SALE,October-15-2020,Multi-Family (2-4 Unit),2319 Monroe St,SANTA CLARA,CA,95050,1675000.0,,,SANTA CLARA,3048.0,6600.0,1962.0,212.0,550.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2319-Monroe-St-95050/home/1641482,MLSListings,ML81810338,N,Y,37.3629524,-121.9648855
9389,PAST SALE,November-6-2016,Single Family Residential,2237 Serra Ave,SANTA CLARA,CA,95050,1080000.0,3.0,2.0,SANTA CLARA,1449.0,6120.0,1950.0,1651.0,745.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2237-Serra-Ave-95050/home/1789292,MLSListings,ML81626330,N,Y,37.340717100000006,-121.9616419
9390,PAST SALE,November-5-2018,Condo/Co-op,1835 Palm View Pl #108,SANTA CLARA,CA,95050,890000.0,2.0,2.5,SANTA CLARA,1100.0,,1978.0,922.0,809.0,410.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1835-Palm-View-Pl-95050/unit-108/home/2123185,MLSListings,ML81724238,N,Y,37.356846999999995,-121.958821
9391,PAST SALE,November-25-2020,Townhouse,181 Saratoga Ave,SANTA CLARA,CA,95050,1299000.0,3.0,2.5,SANTA CLARA,1866.0,3205.0,1980.0,171.0,696.0,350.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/181-Saratoga-Ave-95050/home/1257951,MLSListings,ML81812227,N,Y,37.3276101,-121.964603
9392,PAST SALE,September-27-2016,Single Family Residential,1896 Fillmore St,SANTA CLARA,CA,95050,795000.0,3.0,2.0,SANTA CLARA,1064.0,5702.0,1955.0,1691.0,747.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1896-Fillmore-St-95050/home/828174,MLSListings,ML81600194,N,Y,37.356379100000005,-121.9538435
9393,PAST SALE,April-28-2021,Townhouse,1440 Civic Center Dr #6,Santa Clara,CA,95050,1425040.0,3.0,3.5,Santa Clara,1626.0,640.0,2021.0,17.0,876.0,304.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1440-Civic-Center-Dr-95050/unit-6/home/174077152,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40936109,N,Y,37.3527994,-121.9536195
9394,PAST SALE,March-31-2021,Townhouse,1420 Civic Center Dr #4,Santa Clara,CA,95050,1280000.0,3.0,3.0,Santa Clara,1620.0,640.0,2021.0,45.0,790.0,304.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1420-Civic-Center-Dr-95050/unit-4/home/174077144,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40936094,N,Y,37.353350720664224,-121.9525381772335
9395,PAST SALE,February-12-2021,Condo/Co-op,2250 Monroe St #234,SANTA CLARA,CA,95050,539000.0,1.0,1.0,SANTA CLARA,716.0,,1987.0,92.0,753.0,453.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-234/home/766185,MLSListings,ML81809278,N,Y,37.3619328,-121.96453000000001
9396,PAST SALE,December-29-2020,Single Family Residential,1870 Bellomy St,SANTA CLARA,CA,95050,1290000.0,4.0,2.0,SANTA CLARA,1427.0,5764.0,1951.0,137.0,904.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1870-Bellomy-St-95050/home/674750,MLSListings,ML81816008,N,Y,37.3410934,-121.9523993
9397,PAST SALE,July-2-2020,Single Family Residential,2185 Menzel Pl,SANTA CLARA,CA,95050,1207000.0,3.0,2.0,SANTA CLARA,1181.0,5400.0,1954.0,317.0,1022.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2185-Menzel-Pl-95050/home/1460557,MLSListings,ML81795086,N,Y,37.3583717,-121.96288600000001
9398,PAST SALE,November-22-2019,Single Family Residential,443 Juanita Dr,SANTA CLARA,CA,95050,1720000.0,4.0,3.0,SANTA CLARA,1890.0,7169.0,1952.0,540.0,910.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/443-Juanita-Dr-95050/home/1119327,MLSListings,ML81772733,N,Y,37.3362044,-121.95728729999999
9399,PAST SALE,May-31-2018,Multi-Family (2-4 Unit),2013 Town And Country Ln,SANTA CLARA,CA,95050,2160000.0,8.0,,SANTA CLARA,3717.0,7967.0,1963.0,1080.0,581.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2013-Town-and-Country-Ln-95050/home/550465,MLSListings,ML81696257,N,Y,37.3370046,-121.95537649999999
9400,PAST SALE,June-7-2019,Single Family Residential,2245 Bohannon Dr,SANTA CLARA,CA,95050,1400000.0,5.0,2.0,SANTA CLARA,1565.0,5982.0,1952.0,708.0,895.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2245-Bohannon-Dr-95050/home/1530665,MLSListings,ML81743662,N,Y,37.334825200000004,-121.95737620000001
9401,PAST SALE,December-24-2019,Multi-Family (2-4 Unit),2133 Town and Country,SANTA CLARA,CA,95050,1988000.0,8.0,,SANTA CLARA,3717.0,7705.0,1963.0,508.0,535.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2133-Town-and-Country-Ln-95050/home/1752147,MLSListings,ML81776520,N,Y,37.3369953,-121.95784270000001
9402,PAST SALE,April-27-2018,Single Family Residential,2124 Talia Ave,SANTA CLARA,CA,95050,1570000.0,3.0,2.0,SANTA CLARA,1489.0,5700.0,1952.0,1114.0,1054.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2124-Talia-Ave-95050/home/1565035,MLSListings,ML81697431,N,Y,37.3355145,-121.95471
9403,PAST SALE,June-15-2020,Single Family Residential,1675 Cunningham St,SANTA CLARA,CA,95050,1600000.0,4.0,2.5,SANTA CLARA,2141.0,6666.0,1951.0,334.0,747.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1675-Cunningham-St-95050/home/1501325,MLSListings,ML81790145,N,Y,37.3543352,-121.96381909999998
9404,PAST SALE,October-28-2016,Townhouse,2500 Golf Links Cir,SANTA CLARA,CA,95050,940000.0,2.0,2.0,SANTA CLARA,2088.0,3301.0,1979.0,1660.0,450.0,467.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2500-Golf-Links-Cir-95050/home/1776790,MLSListings,ML81597152,N,Y,37.33265,-121.964684
9405,PAST SALE,January-31-2018,Single Family Residential,2088 Los Padres Blvd,SANTA CLARA,CA,95050,1292000.0,3.0,2.0,SANTA CLARA,984.0,6174.0,1961.0,1200.0,1313.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2088-Los-Padres-Blvd-95050/home/1495817,MLSListings,ML81686947,N,Y,37.36057879999999,-121.9652854
9406,PAST SALE,April-28-2017,Other,1627 Monroe St,SANTA CLARA,CA,95050,1310000.0,,,SANTA CLARA,,10950.0,,1478.0,,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1627-Monroe-St-95050/home/1660546,MLSListings,ML81638301,N,Y,37.3549104,-121.9514216
9407,PAST SALE,May-12-2017,Other,1890 El Camino Real,SANTA CLARA,CA,95050,10000000.0,,,SANTA CLARA,,65775.0,,1464.0,,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1890-El-Camino-Real-95050/home/110037583,MLSListings,ML81632077,N,Y,37.3521113,-121.9583537
9408,PAST SALE,February-10-2017,Single Family Residential,1826 Clifford St,SANTA CLARA,CA,95050,885000.0,3.0,1.5,SANTA CLARA,838.0,5000.0,1946.0,1555.0,1056.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1826-Clifford-St-95050/home/711689,MLSListings,ML81634530,N,Y,37.3504732,-121.95693179999999
9409,PAST SALE,November-18-2016,Single Family Residential,1255 Monroe St,SANTA CLARA,CA,95050,875000.0,2.0,1.5,SANTA CLARA,1388.0,7601.0,1922.0,1639.0,630.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1255-Monroe-St-95050/home/1118156,MLSListings,ML81613525,N,Y,37.351020399999996,-121.94924409999999
9410,PAST SALE,January-29-2019,Townhouse,1804 Park Vista Cir,SANTA CLARA,CA,95050,1080000.0,3.0,2.5,SANTA CLARA,1670.0,1983.0,1989.0,837.0,647.0,411.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1804-Park-Vista-Cir-95050/home/679604,MLSListings,ML81726284,N,Y,37.3558488,-121.95604309999999
9411,PAST SALE,September-24-2020,Single Family Residential,640 Clara Vista Ave,SANTA CLARA,CA,95050,1430000.0,3.0,2.0,SANTA CLARA,1391.0,5499.0,1957.0,233.0,1028.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/640-Clara-Vista-Ave-95050/home/1708110,MLSListings,ML81803407,N,Y,37.3380437,-121.96328590000002
9412,PAST SALE,October-1-2020,Single Family Residential,650 Clara Vista Ave,SANTA CLARA,CA,95050,1150000.0,3.0,2.0,SANTA CLARA,1085.0,5498.0,1957.0,226.0,1060.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/650-Clara-Vista-Ave-95050/home/1544764,MLSListings,ML81799757,N,Y,37.3383041,-121.9634192
9413,PAST SALE,August-10-2017,Single Family Residential,370 Crestview Dr,SANTA CLARA,CA,95050,1425000.0,4.0,2.0,SANTA CLARA,1469.0,7320.0,1956.0,1374.0,970.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/370-Crestview-Dr-95050/home/860288,MLSListings,ML81656870,N,Y,37.3323375,-121.9538435
9414,PAST SALE,May-7-2021,Single Family Residential,2334 Glendenning Ave,SANTA CLARA,CA,95050,1537000.0,3.0,2.0,SANTA CLARA,1466.0,6199.0,1954.0,8.0,1048.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2334-Glendenning-Ave-95050/home/1847031,MLSListings,ML81829308,N,Y,37.330493100000005,-121.9566652
9415,PAST SALE,May-23-2017,Single Family Residential,2238 Bray Ave,SANTA CLARA,CA,95050,1260000.0,3.0,2.0,SANTA CLARA,1596.0,5940.0,1951.0,1453.0,789.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2238-Bray-Ave-95050/home/1513738,MLSListings,ML81645998,N,Y,37.35328870000001,-121.96355249999999
9416,PAST SALE,March-18-2021,Single Family Residential,325 Los Padres Blvd,SANTA CLARA,CA,95050,1460000.0,3.0,1.0,SANTA CLARA,1387.0,6035.0,1953.0,58.0,1053.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/325-Los-Padres-Blvd-95050/home/751025,MLSListings,ML81826827,N,Y,37.3318881,-121.9550877
9417,PAST SALE,February-22-2018,Single Family Residential,2289 Newhall St,SANTA CLARA,CA,95050,1170000.0,3.0,1.0,SANTA CLARA,1110.0,5315.0,1948.0,1178.0,1054.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2289-Newhall-St-95050/home/1719624,MLSListings,ML81689091,N,Y,37.3379639,-121.943067
9418,PAST SALE,January-29-2021,Condo/Co-op,2201 Monroe St #1202,SANTA CLARA,CA,95050,608000.0,2.0,1.0,SANTA CLARA,853.0,,1978.0,106.0,713.0,343.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-1202/home/1180666,MLSListings,ML81819359,N,Y,37.3629848,-121.9605977
9419,PAST SALE,June-26-2020,Single Family Residential,324 Madison,SANTA CLARA,CA,95050,1157500.0,3.0,1.0,SANTA CLARA,1384.0,8867.0,1938.0,323.0,836.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/324-Madison-St-95050/home/1719566,MLSListings,ML81787566,N,Y,37.3419635,-121.94613340000001
